pos	5pC>T
1	0.047455651748048
2	0.0392106857088208
3	0.0325948371231415
4	0.0269454442158757
5	0.0225395626439486
6	0.0190876461024021
7	0.0165215206579549
8	0.015047990889865
9	0.0134453272796065
10	0.0124875803689801
11	0.0116494122148764
12	0.0114007353944182
13	0.0112420626846726
14	0.0108340645412889
15	0.0107347730077885
16	0.0109643688604582
17	0.0107710010102582
18	0.0106195551958228
19	0.010808907936022
20	0.01081310358818
21	0.010341114439191
22	0.0101637388215874
23	0.0103053446859316
24	0.0104717204993636
25	0.0101870774063299
