pos	5pC>T
1	0.0289332493429198
2	0.0241733369116233
3	0.0202585577041543
4	0.0166992705862868
5	0.0145367137100029
6	0.012676168802651
7	0.0115200646740473
8	0.0103671402080731
9	0.00981608668505536
10	0.00938016948995906
11	0.00901987393911121
12	0.00864560988632747
13	0.0086962172714806
14	0.00830331062308519
15	0.00832714012571433
16	0.00831726789707314
17	0.0078663033278373
18	0.00802233169129721
19	0.00779606256813018
20	0.00773269161909977
21	0.00779312127162425
22	0.00768133377338202
23	0.00765801471487926
24	0.00773876482930838
25	0.00749304103458839
